date,sales,price,is_festival,is_festival_1d,is_weekend,Max_Temperature,Min_Temperature,extreme_weather,sales_1d,sales_2d,sales_3d,sales_4d,sales_5d,sales_6d,sales_7d,sales_diff,price_diff
2022/3/17,36.464,6.8,0,0,0,19,8,0,21.332,37.803,23.798,14.488,31.742,33.893,30.615,-16.471,-2.73
2022/3/18,25.541,8.3,0,0,0,13,8,0,36.464,21.332,37.803,23.798,14.488,31.742,33.893,15.132,1.5
2022/3/19,40.811,9.44,0,0,1,15,9,0,25.541,36.464,21.332,37.803,23.798,14.488,31.742,-10.923,1.14
2022/3/20,42.058,9.63,0,0,1,9,6,0,40.811,25.541,36.464,21.332,37.803,23.798,14.488,15.27,0.19
2022/3/21,27.06,9.96,0,0,0,8,7,0,42.058,40.811,25.541,36.464,21.332,37.803,23.798,1.247,0.33
2022/3/22,27.872,9.96,0,0,0,7,5,0,27.06,42.058,40.811,25.541,36.464,21.332,37.803,-14.998,0
2022/3/23,35.167,9.72,0,0,0,13,3,0,27.872,27.06,42.058,40.811,25.541,36.464,21.332,0.812,-0.24
2022/3/24,29.658,9.96,0,0,0,18,7,0,35.167,27.872,27.06,42.058,40.811,25.541,36.464,7.295,0.24
2022/3/25,24.083,9.51,0,0,0,11,4,0,29.658,35.167,27.872,27.06,42.058,40.811,25.541,-5.509,-0.45
2022/3/26,38.568,9.48,0,0,1,15,11,0,24.083,29.658,35.167,27.872,27.06,42.058,40.811,-5.575,-0.03
2022/3/27,36.265,9.89,0,0,1,20,8,0,38.568,24.083,29.658,35.167,27.872,27.06,42.058,14.485,0.41
2022/3/28,21.848,9.48,0,0,0,21,9,0,36.265,38.568,24.083,29.658,35.167,27.872,27.06,-2.303,-0.41
2022/3/29,39.311,9.39,0,0,0,20,10,0,21.848,36.265,38.568,24.083,29.658,35.167,27.872,-14.417,-0.09
2022/3/30,38.97,8.99,0,0,0,22,15,0,39.311,21.848,36.265,38.568,24.083,29.658,35.167,17.463,-0.4
2022/3/31,45.563,9.5,0,0,0,14,11,0,38.97,39.311,21.848,36.265,38.568,24.083,29.658,-0.341,0.51
2022/4/1,54.559,7.94,0,0,0,16,9,0,45.563,38.97,39.311,21.848,36.265,38.568,24.083,6.593,-1.56
2022/4/2,52.218,7.95,0,1,1,21,9,0,54.559,45.563,38.97,39.311,21.848,36.265,38.568,8.996,0.01
2022/4/3,46.868,7.98,1,0,1,23,10,0,52.218,54.559,45.563,38.97,39.311,21.848,36.265,-2.341,0.03
2022/4/4,93.702,7.96,1,0,0,20,12,0,46.868,52.218,54.559,45.563,38.97,39.311,21.848,-5.35,-0.02
2022/4/5,39.189,7.76,1,0,0,24,12,0,93.702,46.868,52.218,54.559,45.563,38.97,39.311,46.834,-0.2
2022/4/6,43.009,8.86,0,0,0,26,13,0,39.189,93.702,46.868,52.218,54.559,45.563,38.97,-54.513,1.1
2022/4/7,19.799,10.89,0,0,0,28,16,0,43.009,39.189,93.702,46.868,52.218,54.559,45.563,3.82,2.03
2022/4/8,24.959,10.95,0,0,0,28,14,0,19.799,43.009,39.189,93.702,46.868,52.218,54.559,-23.21,0.06
2022/4/9,34.959,9.95,0,0,1,31,18,0,24.959,19.799,43.009,39.189,93.702,46.868,52.218,5.16,-1
2022/4/10,32.744,9.55,0,0,1,32,17,0,34.959,24.959,19.799,43.009,39.189,93.702,46.868,10,-0.4
2022/4/11,60.089,8.5,0,0,0,31,19,0,32.744,34.959,24.959,19.799,43.009,39.189,93.702,-2.215,-1.05
2022/4/12,20.432,7.63,0,0,0,24,13,0,60.089,32.744,34.959,24.959,19.799,43.009,39.189,27.345,-0.87
2022/4/13,31.846,9.54,0,0,0,21,12,0,20.432,60.089,32.744,34.959,24.959,19.799,43.009,-39.657,1.91
2022/4/14,23.201,11.16,0,0,0,17,12,0,31.846,20.432,60.089,32.744,34.959,24.959,19.799,11.414,1.62
2022/4/15,46.251,10.9,0,0,0,12,9,0,23.201,31.846,20.432,60.089,32.744,34.959,24.959,-8.645,-0.26
2022/4/16,38.792,11.16,0,0,1,15,9,0,46.251,23.201,31.846,20.432,60.089,32.744,34.959,23.05,0.26
2022/4/17,13.182,11.16,0,0,1,19,8,0,38.792,46.251,23.201,31.846,20.432,60.089,32.744,-7.459,0
2022/4/18,26.74,10.65,0,0,0,21,10,0,13.182,38.792,46.251,23.201,31.846,20.432,60.089,-25.61,-0.51
2022/4/19,37.874,10.57,0,0,0,24,14,0,26.74,13.182,38.792,46.251,23.201,31.846,20.432,13.558,-0.08
2022/4/20,25.664,11.16,0,0,0,27,15,0,37.874,26.74,13.182,38.792,46.251,23.201,31.846,11.134,0.59
2022/4/21,35.152,10.94,0,0,0,28,14,0,25.664,37.874,26.74,13.182,38.792,46.251,23.201,-12.21,-0.22
2022/4/22,17.625,10.88,0,0,0,25,18,0,35.152,25.664,37.874,26.74,13.182,38.792,46.251,9.488,-0.06
2022/4/23,37.974,10.69,0,0,1,27,18,0,17.625,35.152,25.664,37.874,26.74,13.182,38.792,-17.527,-0.19
2022/4/24,36.36,10.68,0,0,1,29,21,1,37.974,17.625,35.152,25.664,37.874,26.74,13.182,20.349,-0.01
2022/4/25,36.223,10.66,0,0,0,26,17,0,36.36,37.974,17.625,35.152,25.664,37.874,26.74,-1.614,-0.02
2022/4/26,13.234,10.63,0,0,0,28,21,0,36.223,36.36,37.974,17.625,35.152,25.664,37.874,-0.137,-0.03
2022/4/27,22.862,10.68,0,0,0,27,19,0,13.234,36.223,36.36,37.974,17.625,35.152,25.664,-22.989,0.05
2022/4/28,15.727,9.25,0,0,0,22,10,0,22.862,13.234,36.223,36.36,37.974,17.625,35.152,9.628,-1.43
2022/4/29,44.458,9.72,0,1,0,21,10,0,15.727,22.862,13.234,36.223,36.36,37.974,17.625,-7.135,0.47
2022/4/30,40.219,9.83,1,0,1,17,13,0,44.458,15.727,22.862,13.234,36.223,36.36,37.974,28.731,0.11
2022/5/1,32.621,10.76,1,0,1,23,13,0,40.219,44.458,15.727,22.862,13.234,36.223,36.36,-4.239,0.93
2022/5/2,29.312,10.69,1,0,0,26,13,0,32.621,40.219,44.458,15.727,22.862,13.234,36.223,-7.598,-0.07
2022/5/3,48.788,10.88,1,0,0,28,13,0,29.312,32.621,40.219,44.458,15.727,22.862,13.234,-3.309,0.19
2022/5/4,36.859,10.39,1,0,0,28,15,0,48.788,29.312,32.621,40.219,44.458,15.727,22.862,19.476,-0.49
2022/5/5,37.33,10.11,0,0,0,29,18,0,36.859,48.788,29.312,32.621,40.219,44.458,15.727,-11.929,-0.28
2022/5/6,25.339,10.47,0,0,0,26,16,0,37.33,36.859,48.788,29.312,32.621,40.219,44.458,0.471,0.36
2022/5/7,26.101,10.52,0,0,1,28,21,0,25.339,37.33,36.859,48.788,29.312,32.621,40.219,-11.991,0.05
2022/5/8,46.16,10.69,0,0,1,27,19,0,26.101,25.339,37.33,36.859,48.788,29.312,32.621,0.762,0.17
2022/5/9,26.234,10.06,0,0,0,18,14,0,46.16,26.101,25.339,37.33,36.859,48.788,29.312,20.059,-0.63
2022/5/10,30.333,11,0,0,0,22,13,0,26.234,46.16,26.101,25.339,37.33,36.859,48.788,-19.926,0.94
2022/5/11,39.267,11.07,0,0,0,23,18,0,30.333,26.234,46.16,26.101,25.339,37.33,36.859,4.099,0.07
2022/5/12,28.61,11.01,0,0,0,24,17,0,39.267,30.333,26.234,46.16,26.101,25.339,37.33,8.934,-0.06
2022/5/13,38.55,11.16,0,0,0,22,17,0,28.61,39.267,30.333,26.234,46.16,26.101,25.339,-10.657,0.15
2022/5/14,26.4,10.98,0,0,1,21,10,0,38.55,28.61,39.267,30.333,26.234,46.16,26.101,9.94,-0.18
2022/5/15,35.906,10.68,0,0,1,27,14,0,26.4,38.55,28.61,39.267,30.333,26.234,46.16,-12.15,-0.3
2022/5/16,16.054,10.93,0,0,0,29,14,0,35.906,26.4,38.55,28.61,39.267,30.333,26.234,9.506,0.25
2022/5/17,48.096,9.81,0,0,0,28,17,0,16.054,35.906,26.4,38.55,28.61,39.267,30.333,-19.852,-1.12
2022/5/18,42.979,10.57,0,0,0,22,17,0,48.096,16.054,35.906,26.4,38.55,28.61,39.267,32.042,0.76
2022/5/19,26.534,10.27,0,0,0,18,15,0,42.979,48.096,16.054,35.906,26.4,38.55,28.61,-5.117,-0.3
2022/5/20,35.416,8.97,0,0,0,25,16,0,26.534,42.979,48.096,16.054,35.906,26.4,38.55,-16.445,-1.3
2022/5/21,61.614,9.3,0,0,1,25,17,0,35.416,26.534,42.979,48.096,16.054,35.906,26.4,8.882,0.33
2022/5/22,30.842,10.73,0,0,1,24,18,0,61.614,35.416,26.534,42.979,48.096,16.054,35.906,26.198,1.43
2022/5/23,38.759,10.03,0,0,0,28,19,0,30.842,61.614,35.416,26.534,42.979,48.096,16.054,-30.772,-0.7
2022/5/24,14.533,9.78,0,0,0,30,20,0,38.759,30.842,61.614,35.416,26.534,42.979,48.096,7.917,-0.25
2022/5/25,41.765,10.21,0,0,0,29,21,0,14.533,38.759,30.842,61.614,35.416,26.534,42.979,-24.226,0.43
2022/5/26,36.293,9.46,0,0,0,26,19,0,41.765,14.533,38.759,30.842,61.614,35.416,26.534,27.232,-0.75
2022/5/27,34.948,10.81,0,0,0,23,20,0,36.293,41.765,14.533,38.759,30.842,61.614,35.416,-5.472,1.35
2022/5/28,42.748,9.43,0,0,1,36,22,0,34.948,36.293,41.765,14.533,38.759,30.842,61.614,-1.345,-1.38
2022/5/29,19.941,11.16,0,0,1,31,20,0,42.748,34.948,36.293,41.765,14.533,38.759,30.842,7.8,1.73
2022/5/30,24.426,10.88,0,0,0,30,20,0,19.941,42.748,34.948,36.293,41.765,14.533,38.759,-22.807,-0.28
2022/5/31,38.261,10.05,0,0,0,29,24,0,24.426,19.941,42.748,34.948,36.293,41.765,14.533,4.485,-0.83
2022/6/1,39.248,10.51,0,0,0,29,23,0,38.261,24.426,19.941,42.748,34.948,36.293,41.765,13.835,0.46
2022/6/2,33.774,10.45,0,1,0,29,24,0,39.248,38.261,24.426,19.941,42.748,34.948,36.293,0.987,-0.06
2022/6/3,64.434,11,1,0,0,29,24,0,33.774,39.248,38.261,24.426,19.941,42.748,34.948,-5.474,0.55
2022/6/4,24.739,9.24,1,0,1,30,24,0,64.434,33.774,39.248,38.261,24.426,19.941,42.748,30.66,-1.76
2022/6/5,23.251,11.16,1,0,1,35,20,0,24.739,64.434,33.774,39.248,38.261,24.426,19.941,-39.695,1.92
2022/6/6,10.032,8.54,0,0,0,34,22,0,23.251,24.739,64.434,33.774,39.248,38.261,24.426,-1.488,-2.62
2022/6/7,30.265,6.83,0,0,0,32,21,0,10.032,23.251,24.739,64.434,33.774,39.248,38.261,-13.219,-1.71
2022/6/8,19.314,8.29,0,0,0,34,24,0,30.265,10.032,23.251,24.739,64.434,33.774,39.248,20.233,1.46
2022/6/9,26.942,10.14,0,0,0,31,25,0,19.314,30.265,10.032,23.251,24.739,64.434,33.774,-10.951,1.85
2022/6/10,7.573,8.62,0,0,0,31,24,0,26.942,19.314,30.265,10.032,23.251,24.739,64.434,7.628,-1.52
2022/6/11,26.746,8.08,0,0,1,33,22,0,7.573,26.942,19.314,30.265,10.032,23.251,24.739,-19.369,-0.54
2022/6/12,17.093,10.56,0,0,1,26,19,0,26.746,7.573,26.942,19.314,30.265,10.032,23.251,19.173,2.48
2022/6/13,19.363,10.22,0,0,0,28,21,0,17.093,26.746,7.573,26.942,19.314,30.265,10.032,-9.653,-0.34
2022/6/14,16.846,9.65,0,0,0,33,23,0,19.363,17.093,26.746,7.573,26.942,19.314,30.265,2.27,-0.57
2022/6/15,18.261,9.91,0,0,0,34,23,0,16.846,19.363,17.093,26.746,7.573,26.942,19.314,-2.517,0.26
2022/6/16,33.466,7.38,0,0,0,38,23,0,18.261,16.846,19.363,17.093,26.746,7.573,26.942,1.415,-2.53
2022/6/17,38.83,7.95,0,0,0,31,24,0,33.466,18.261,16.846,19.363,17.093,26.746,7.573,15.205,0.57
2022/6/18,49.573,7.75,0,0,1,32,24,0,38.83,33.466,18.261,16.846,19.363,17.093,26.746,5.364,-0.2
2022/6/19,32.656,7.98,0,0,1,27,24,0,49.573,38.83,33.466,18.261,16.846,19.363,17.093,10.743,0.23
2022/6/20,25.182,10.56,0,0,0,30,24,0,32.656,49.573,38.83,33.466,18.261,16.846,19.363,-16.917,2.58
2022/6/21,17.728,10.56,0,0,0,32,25,0,25.182,32.656,49.573,38.83,33.466,18.261,16.846,-7.474,0
2022/6/22,26.725,10.04,0,0,0,34,27,0,17.728,25.182,32.656,49.573,38.83,33.466,18.261,-7.454,-0.52
2022/6/23,11.62,10.56,0,0,0,31,26,0,26.725,17.728,25.182,32.656,49.573,38.83,33.466,8.997,0.52
2022/6/24,19.536,9.56,0,0,0,33,25,0,11.62,26.725,17.728,25.182,32.656,49.573,38.83,-15.105,-1
2022/6/25,49.464,7.27,0,0,1,34,28,0,19.536,11.62,26.725,17.728,25.182,32.656,49.573,7.916,-2.29
2022/6/26,18.072,9.96,0,0,1,33,28,0,49.464,19.536,11.62,26.725,17.728,25.182,32.656,29.928,2.69
2022/6/27,26.815,8.41,0,0,0,31,25,0,18.072,49.464,19.536,11.62,26.725,17.728,25.182,-31.392,-1.55
2022/6/28,22.331,8.92,0,0,0,34,25,0,26.815,18.072,49.464,19.536,11.62,26.725,17.728,8.743,0.51
2022/6/29,16.517,9.96,0,0,0,31,23,0,22.331,26.815,18.072,49.464,19.536,11.62,26.725,-4.484,1.04
2022/6/30,31.492,9.92,0,0,0,34,26,0,16.517,22.331,26.815,18.072,49.464,19.536,11.62,-5.814,-0.04
2022/7/1,20.4,8.57,0,0,0,34,25,0,31.492,16.517,22.331,26.815,18.072,49.464,19.536,14.975,-1.35
2022/7/2,32.08,9.49,0,0,1,33,25,0,20.4,31.492,16.517,22.331,26.815,18.072,49.464,-11.092,0.92
2022/7/3,19.384,9.84,0,0,1,31,25,0,32.08,20.4,31.492,16.517,22.331,26.815,18.072,11.68,0.35
2022/7/4,23.337,8.82,0,0,0,28,24,1,19.384,32.08,20.4,31.492,16.517,22.331,26.815,-12.696,-1.02
2022/7/5,19.097,8.19,0,0,0,29,24,0,23.337,19.384,32.08,20.4,31.492,16.517,22.331,3.953,-0.63
2022/7/6,23.848,9.08,0,0,0,33,25,0,19.097,23.337,19.384,32.08,20.4,31.492,16.517,-4.24,0.89
2022/7/7,22.831,8.39,0,0,0,32,26,0,23.848,19.097,23.337,19.384,32.08,20.4,31.492,4.751,-0.69
2022/7/8,25.724,8.83,0,0,0,33,27,0,22.831,23.848,19.097,23.337,19.384,32.08,20.4,-1.017,0.44
2022/7/9,18.986,9.16,0,0,1,33,28,0,25.724,22.831,23.848,19.097,23.337,19.384,32.08,2.893,0.33
2022/7/10,24.906,8.79,0,0,1,27,21,0,18.986,25.724,22.831,23.848,19.097,23.337,19.384,-6.738,-0.37
2022/7/11,26.444,8.83,0,0,0,37,28,0,24.906,18.986,25.724,22.831,23.848,19.097,23.337,5.92,0.04
2022/7/12,28.807,8.78,0,0,0,36,29,0,26.444,24.906,18.986,25.724,22.831,23.848,19.097,1.538,-0.05
2022/7/13,21.771,9.16,0,0,0,36,29,0,28.807,26.444,24.906,18.986,25.724,22.831,23.848,2.363,0.38
2022/7/14,17.61,9.16,0,0,0,37,29,0,21.771,28.807,26.444,24.906,18.986,25.724,22.831,-7.036,0
2022/7/15,23.44,8.72,0,0,0,37,29,0,17.61,21.771,28.807,26.444,24.906,18.986,25.724,-4.161,-0.44
2022/7/16,36.694,8.93,0,0,1,35,28,0,23.44,17.61,21.771,28.807,26.444,24.906,18.986,5.83,0.21
2022/7/17,22.246,8.98,0,0,1,33,26,0,36.694,23.44,17.61,21.771,28.807,26.444,24.906,13.254,0.05
2022/7/18,25.593,9.04,0,0,0,35,27,0,22.246,36.694,23.44,17.61,21.771,28.807,26.444,-14.448,0.06
2022/7/19,36.577,8.27,0,0,0,29,25,0,25.593,22.246,36.694,23.44,17.61,21.771,28.807,3.347,-0.77
2022/7/20,38.982,8.88,0,0,0,26,22,0,36.577,25.593,22.246,36.694,23.44,17.61,21.771,10.984,0.61
2022/7/21,32.353,9.96,0,0,0,33,25,0,38.982,36.577,25.593,22.246,36.694,23.44,17.61,2.405,1.08
2022/7/22,32.193,7.98,0,0,0,34,25,0,32.353,38.982,36.577,25.593,22.246,36.694,23.44,-6.629,-1.98
2022/7/23,42.157,7.78,0,0,1,26,20,0,32.193,32.353,38.982,36.577,25.593,22.246,36.694,-0.16,-0.2
2022/7/24,34.691,7.63,0,0,1,34,23,0,42.157,32.193,32.353,38.982,36.577,25.593,22.246,9.964,-0.15
2022/7/25,47.13,7.8,0,0,0,33,24,0,34.691,42.157,32.193,32.353,38.982,36.577,25.593,-7.466,0.17
2022/7/26,29.422,9.63,0,0,0,37,27,0,47.13,34.691,42.157,32.193,32.353,38.982,36.577,12.439,1.83
2022/7/27,28.494,9.96,0,0,0,36,25,0,29.422,47.13,34.691,42.157,32.193,32.353,38.982,-17.708,0.33
2022/7/28,44.734,9.4,0,0,0,30,25,0,28.494,29.422,47.13,34.691,42.157,32.193,32.353,-0.928,-0.56
2022/7/29,29.128,9.68,0,0,0,33,24,0,44.734,28.494,29.422,47.13,34.691,42.157,32.193,16.24,0.28
2022/7/30,25.472,9.3,0,0,1,35,25,0,29.128,44.734,28.494,29.422,47.13,34.691,42.157,-15.606,-0.38
2022/7/31,19.494,9.72,0,0,1,34,24,0,25.472,29.128,44.734,28.494,29.422,47.13,34.691,-3.656,0.42
2022/8/1,17.533,9.96,0,0,0,34,25,0,19.494,25.472,29.128,44.734,28.494,29.422,47.13,-5.978,0.24
2022/8/2,57.97,7.18,0,0,0,35,28,0,17.533,19.494,25.472,29.128,44.734,28.494,29.422,-1.961,-2.78
2022/8/3,37.071,8.83,0,0,0,36,27,0,57.97,17.533,19.494,25.472,29.128,44.734,28.494,40.437,1.65
2022/8/4,22.101,8.35,0,0,0,35,28,0,37.071,57.97,17.533,19.494,25.472,29.128,44.734,-20.899,-0.48
2022/8/5,28.117,8.01,0,0,0,35,28,0,22.101,37.071,57.97,17.533,19.494,25.472,29.128,-14.97,-0.34
2022/8/6,30.724,7.54,0,0,1,35,29,0,28.117,22.101,37.071,57.97,17.533,19.494,25.472,6.016,-0.47
2022/8/7,32.014,9.54,0,0,1,37,28,0,30.724,28.117,22.101,37.071,57.97,17.533,19.494,2.607,2
2022/8/8,22.736,9.38,0,0,0,37,28,0,32.014,30.724,28.117,22.101,37.071,57.97,17.533,1.29,-0.16
2022/8/9,37.689,9.5,0,0,0,36,28,0,22.736,32.014,30.724,28.117,22.101,37.071,57.97,-9.278,0.12
2022/8/10,29.45,7.98,0,0,0,36,27,0,37.689,22.736,32.014,30.724,28.117,22.101,37.071,14.953,-1.52
2022/8/11,28.345,7.89,0,0,0,36,27,0,29.45,37.689,22.736,32.014,30.724,28.117,22.101,-8.239,-0.09
2022/8/12,35.78,7.98,0,0,0,37,28,0,28.345,29.45,37.689,22.736,32.014,30.724,28.117,-1.105,0.09
2022/8/13,26.936,7.92,0,0,1,36,28,0,35.78,28.345,29.45,37.689,22.736,32.014,30.724,7.435,-0.06
2022/8/14,34.073,7.98,0,0,1,36,29,0,26.936,35.78,28.345,29.45,37.689,22.736,32.014,-8.844,0.06
2022/8/15,30.789,8.36,0,0,0,38,30,0,34.073,26.936,35.78,28.345,29.45,37.689,22.736,7.137,0.38
2022/8/16,27.349,8.61,0,0,0,36,28,0,30.789,34.073,26.936,35.78,28.345,29.45,37.689,-3.284,0.25
2022/8/17,38.738,7.49,0,0,0,37,30,0,27.349,30.789,34.073,26.936,35.78,28.345,29.45,-3.44,-1.12
2022/8/18,33.689,8.88,0,0,0,39,30,0,38.738,27.349,30.789,34.073,26.936,35.78,28.345,11.389,1.39
2022/8/19,30.713,7.99,0,0,0,39,29,0,33.689,38.738,27.349,30.789,34.073,26.936,35.78,-5.049,-0.89
2022/8/20,26.77,9.16,0,0,1,38,29,0,30.713,33.689,38.738,27.349,30.789,34.073,26.936,-2.976,1.17
2022/8/21,34.92,8.34,0,0,1,37,30,0,26.77,30.713,33.689,38.738,27.349,30.789,34.073,-3.943,-0.82
2022/8/22,39.635,8.44,0,0,0,38,30,0,34.92,26.77,30.713,33.689,38.738,27.349,30.789,8.15,0.1
2022/8/23,29.275,9.05,0,0,0,35,24,0,39.635,34.92,26.77,30.713,33.689,38.738,27.349,4.715,0.61
2022/8/24,34.503,8.8,0,0,0,34,26,0,29.275,39.635,34.92,26.77,30.713,33.689,38.738,-10.36,-0.25
2022/8/25,32.057,7.98,0,0,0,35,26,0,34.503,29.275,39.635,34.92,26.77,30.713,33.689,5.228,-0.82
2022/8/26,38.611,7.98,0,0,0,33,27,0,32.057,34.503,29.275,39.635,34.92,26.77,30.713,-2.446,0
2022/8/27,56.928,7.94,0,0,1,28,22,0,38.611,32.057,34.503,29.275,39.635,34.92,26.77,6.554,-0.04
2022/8/28,43.695,7.94,0,0,1,25,21,0,56.928,38.611,32.057,34.503,29.275,39.635,34.92,18.317,0
2022/8/29,34.313,8.77,0,0,0,24,22,0,43.695,56.928,38.611,32.057,34.503,29.275,39.635,-13.233,0.83
2022/8/30,32.941,8.62,0,0,0,23,19,0,34.313,43.695,56.928,38.611,32.057,34.503,29.275,-9.382,-0.15
2022/8/31,34.848,7.5,0,0,0,26,20,0,32.941,34.313,43.695,56.928,38.611,32.057,34.503,-1.372,-1.12
2022/9/1,25.895,8.18,0,0,0,26,21,0,34.848,32.941,34.313,43.695,56.928,38.611,32.057,1.907,0.68
2022/9/2,31.995,8.93,0,0,0,31,21,0,25.895,34.848,32.941,34.313,43.695,56.928,38.611,-8.953,0.75
2022/9/3,31.91,8.72,0,0,1,31,21,0,31.995,25.895,34.848,32.941,34.313,43.695,56.928,6.1,-0.21
2022/9/4,30.202,8.72,0,0,1,32,21,0,31.91,31.995,25.895,34.848,32.941,34.313,43.695,-0.085,0
2022/9/5,31.448,8.05,0,0,0,35,21,0,30.202,31.91,31.995,25.895,34.848,32.941,34.313,-1.708,-0.67
2022/9/6,52.666,7.73,0,0,0,37,20,0,31.448,30.202,31.91,31.995,25.895,34.848,32.941,1.246,-0.32
2022/9/7,32.662,7.72,0,0,0,36,23,0,52.666,31.448,30.202,31.91,31.995,25.895,34.848,21.218,-0.01
2022/9/8,36.333,7.71,0,0,0,35,25,0,32.662,52.666,31.448,30.202,31.91,31.995,25.895,-20.004,-0.01
2022/9/9,32.548,7.9,0,1,0,31,25,0,36.333,32.662,52.666,31.448,30.202,31.91,31.995,3.671,0.19
2022/9/10,50.315,7.66,1,0,1,33,22,0,32.548,36.333,32.662,52.666,31.448,30.202,31.91,-3.785,-0.24
2022/9/11,28.77,7.92,1,0,1,33,23,0,50.315,32.548,36.333,32.662,52.666,31.448,30.202,17.767,0.26
2022/9/12,35.832,7.91,1,0,0,33,23,0,28.77,50.315,32.548,36.333,32.662,52.666,31.448,-21.545,-0.01
2022/9/13,22.022,8.63,0,0,0,33,23,0,35.832,28.77,50.315,32.548,36.333,32.662,52.666,7.062,0.72
2022/9/14,27.474,8.75,0,0,0,32,21,0,22.022,35.832,28.77,50.315,32.548,36.333,32.662,-13.81,0.12
2022/9/15,24.266,7.88,0,0,0,31,21,0,27.474,22.022,35.832,28.77,50.315,32.548,36.333,5.452,-0.87
2022/9/16,22.188,9.92,0,0,0,33,22,0,24.266,27.474,22.022,35.832,28.77,50.315,32.548,-3.208,2.04
2022/9/17,18.959,7.66,0,0,1,34,24,0,22.188,24.266,27.474,22.022,35.832,28.77,50.315,-2.078,-2.26
2022/9/18,39.161,4.73,0,0,1,32,24,0,18.959,22.188,24.266,27.474,22.022,35.832,28.77,-3.229,-2.93
2022/9/19,10.694,9.96,0,0,0,32,23,0,39.161,18.959,22.188,24.266,27.474,22.022,35.832,20.202,5.23
2022/9/20,13.46,9.41,0,0,0,25,17,0,10.694,39.161,18.959,22.188,24.266,27.474,22.022,-28.467,-0.55
2022/9/21,29.576,5.72,0,0,0,19,18,0,13.46,10.694,39.161,18.959,22.188,24.266,27.474,2.766,-3.69
2022/9/22,43.263,6.06,0,0,0,23,21,0,29.576,13.46,10.694,39.161,18.959,22.188,24.266,16.116,0.34
2022/9/23,15.809,7.09,0,0,0,27,20,0,43.263,29.576,13.46,10.694,39.161,18.959,22.188,13.687,1.03
2022/9/24,36.434,7.48,0,0,1,21,16,0,15.809,43.263,29.576,13.46,10.694,39.161,18.959,-27.454,0.39
2022/9/25,31.885,7.33,0,0,1,24,16,0,36.434,15.809,43.263,29.576,13.46,10.694,39.161,20.625,-0.15
2022/9/26,19.987,7.91,0,0,0,28,17,0,31.885,36.434,15.809,43.263,29.576,13.46,10.694,-4.549,0.58
2022/9/27,31.486,7.71,0,0,0,29,21,0,19.987,31.885,36.434,15.809,43.263,29.576,13.46,-11.898,-0.2
2022/9/28,13.105,7.96,0,0,0,26,19,0,31.486,19.987,31.885,36.434,15.809,43.263,29.576,11.499,0.25
2022/9/29,26.284,5.37,0,0,0,31,20,0,13.105,31.486,19.987,31.885,36.434,15.809,43.263,-18.381,-2.59
2022/9/30,30.527,6.23,0,1,0,34,24,0,26.284,13.105,31.486,19.987,31.885,36.434,15.809,13.179,0.86
2022/10/1,57.472,5.16,1,0,1,37,26,0,30.527,26.284,13.105,31.486,19.987,31.885,36.434,4.243,-1.07
2022/10/2,14.861,5.98,1,0,1,37,27,0,57.472,30.527,26.284,13.105,31.486,19.987,31.885,26.945,0.82
2022/10/3,43.626,6.46,1,0,0,38,17,0,14.861,57.472,30.527,26.284,13.105,31.486,19.987,-42.611,0.48
2022/10/4,29.906,5.22,1,0,0,19,11,0,43.626,14.861,57.472,30.527,26.284,13.105,31.486,28.765,-1.24
2022/10/5,38.227,6.68,1,0,0,12,8,0,29.906,43.626,14.861,57.472,30.527,26.284,13.105,-13.72,1.46
2022/10/6,35.574,5.7,1,0,0,11,8,0,38.227,29.906,43.626,14.861,57.472,30.527,26.284,8.321,-0.98
2022/10/7,14.635,7.96,1,0,0,13,11,0,35.574,38.227,29.906,43.626,14.861,57.472,30.527,-2.653,2.26
2022/10/8,32.833,8.06,0,0,1,14,12,0,14.635,35.574,38.227,29.906,43.626,14.861,57.472,-20.939,0.1
2022/10/9,47.26,8.53,0,0,1,19,9,0,32.833,14.635,35.574,38.227,29.906,43.626,14.861,18.198,0.47
2022/10/10,33.74,7.53,0,0,0,20,8,0,47.26,32.833,14.635,35.574,38.227,29.906,43.626,14.427,-1
2022/10/11,16.5,7.11,0,0,0,22,10,0,33.74,47.26,32.833,14.635,35.574,38.227,29.906,-13.52,-0.42
2022/10/12,15.894,9.08,0,0,0,24,11,0,16.5,33.74,47.26,32.833,14.635,35.574,38.227,-17.24,1.97
2022/10/13,17.283,9.16,0,0,0,25,10,0,15.894,16.5,33.74,47.26,32.833,14.635,35.574,-0.606,0.08
2022/10/14,43.404,8.89,0,0,0,26,14,0,17.283,15.894,16.5,33.74,47.26,32.833,14.635,1.389,-0.27
2022/10/15,46.38,8.91,0,0,1,27,16,0,43.404,17.283,15.894,16.5,33.74,47.26,32.833,26.121,0.02
2022/10/16,49.531,9.04,0,0,1,29,15,0,46.38,43.404,17.283,15.894,16.5,33.74,47.26,2.976,0.13
2022/10/17,52.681,9.18,0,0,0,23,12,0,49.531,46.38,43.404,17.283,15.894,16.5,33.74,3.151,0.14
2022/10/18,28.759,9.15,0,0,0,23,9,0,52.681,49.531,46.38,43.404,17.283,15.894,16.5,3.15,-0.03
2022/10/19,47.364,9.1,0,0,0,24,10,0,28.759,52.681,49.531,46.38,43.404,17.283,15.894,-23.922,-0.05
